lead_id,customer_id,source_channel,campaign_name,created_at,converted_flag
40751,13223,Referal,trade_in_bonus,2026-04-11 03:47:36,true
40752,12424,web,service_reminder,2024-08-26 05:53:34,false
40753,10611,web,service_reminder,2025-04-18 16:24:35,false
40754,11424,THIRD_PARTY_SITE,trade_in_bonus,2026-04-05 04:34:12,true
40755,12128,walk-in,trade_in_bonus,2025-06-02 07:49:00,true
40756,14145,Referal,spring_sale,2025-04-25 20:38:44,true
40757,14851,web,0_apr_event,2024-11-24 19:50:10,false
40758,14694,third_party_site,0_apr_event,2026-02-28 14:45:39,false
40759,12874,phone ,spring_sale,2025-08-11 14:55:49,true
40760,11827,REFERRAL,0_apr_event,2025-06-23 06:15:43,false
40761,13829,web,service_reminder,2024-09-07 04:27:18,true
40762,11961,third_party_site ,0_apr_event,2025-07-27 11:08:52,true
40763,13685,third_party_site ,0_apr_event,2024-08-13 03:46:42,true
40764,11715,WEB,trade_in_bonus,2025-11-26 16:48:33,true
40765,10585,walk-in,0_apr_event,2025-12-08 21:57:46,true
40766,14186,web ,0_apr_event,2024-11-29 13:50:20,false
40767,14536,THIRD_PARTY_SITE,service_reminder,2026-05-02 14:14:44,false
40768,10478,referral,service_reminder,2025-11-27 01:25:41,true
40769,10164,PHONE,service_reminder,2025-09-22 14:10:11,true
40770,13316,walk-in ,trade_in_bonus,2025-10-29 18:55:10,true
40771,13712,walk-in,service_reminder,2026-01-25 08:06:54,true
40772,14023,web,trade_in_bonus,2025-01-08 20:22:48,false
40773,14237,phone,0_apr_event,2025-11-12 07:39:56,true
40774,11564,third_party_site,trade_in_bonus,2025-12-06 06:18:23,false
40775,10892,third_party_site ,0_apr_event,2025-09-26 05:49:51,false
40776,14803,THIRD_PARTY_SITE,0_apr_event,2025-06-30 22:08:00,false
40777,14659,WALK-IN,service_reminder,2025-10-02 04:15:57,true
40778,10147,web,0_apr_event,2026-06-29 06:07:49,true
40779,14730,REFERRAL,service_reminder,2024-08-25 04:28:10,false
40780,14452,phone,0_apr_event,2024-12-11 08:59:28,false
40781,11582,walk-in,service_reminder,2025-11-01 01:26:25,true
40782,11747,Referal,0_apr_event,2025-02-26 16:07:14,false
40783,15049,phone,service_reminder,2025-01-20 00:02:51,false
40784,10415,walk-in,spring_sale,2025-08-13 10:06:25,true
40785,11406,phone,0_apr_event,2026-05-24 14:54:03,false
40786,14275,phone,spring_sale,2025-03-22 13:30:34,false
40787,11026,REFERRAL,spring_sale,2025-07-11 06:33:58,false
40788,15031,web ,trade_in_bonus,2025-08-03 22:34:38,false
40789,13139,THIRD_PARTY_SITE,trade_in_bonus,2024-10-05 13:23:51,false
40790,11375,phone ,service_reminder,2025-04-20 23:40:56,true
40791,14224,third_party_site,0_apr_event,2026-07-03 01:12:04,true
40792,12851,walk-in ,trade_in_bonus,2025-06-14 14:30:34,false
40793,10216,phone ,service_reminder,2025-06-19 06:35:23,true
40794,12544,referral ,0_apr_event,2025-02-03 06:32:47,true
40795,14625,phone ,0_apr_event,2025-07-22 03:37:32,false
40796,12153,walk-in ,spring_sale,2024-11-16 03:25:50,true
40797,13660,web ,service_reminder,2026-05-14 01:54:00,true
40798,13392,third_party_site ,spring_sale,2025-11-28 12:00:38,false
40799,10900,THIRD_PARTY_SITE,0_apr_event,2024-12-09 21:25:51,true
40800,10972,WEB,spring_sale,2026-03-27 08:58:07,false
40801,10156,phone ,spring_sale,2025-10-08 09:47:30,false
40802,13058,phone,spring_sale,2026-03-30 00:48:00,false
40803,13762,phone,spring_sale,2026-05-21 14:50:47,false
40804,12215,walk-in ,spring_sale,2025-10-10 19:38:12,true
40805,,walk-in,0_apr_event,2024-10-13 18:07:31,false
40806,12492,phone ,service_reminder,2025-12-09 12:38:04,false
40807,13752,WALK-IN,service_reminder,2026-05-25 06:53:52,false
40808,10685,web ,spring_sale,2025-05-04 12:43:50,false
40809,15033,WEB,trade_in_bonus,2025-10-27 07:29:05,true
40810,12433,PHONE,spring_sale,2025-06-08 17:38:17,false
40811,10192,phone,service_reminder,2024-08-27 21:44:44,false
40812,13792,walk-in,0_apr_event,2024-09-22 09:41:35,true
40813,12428,walk-in,service_reminder,2025-06-05 22:38:41,true
40814,13424,WALK-IN,spring_sale,2026-03-03 15:37:39,false
40815,10461,phone,spring_sale,2025-07-05 07:13:39,false
40816,13255,third_party_site,trade_in_bonus,2025-10-06 13:55:19,false
40817,13766,web ,spring_sale,2026-04-15 03:26:22,false
40818,13770,third_party_site,service_reminder,2024-08-02 15:12:27,false
40819,10852,third_party_site ,service_reminder,2026-05-13 02:22:44,false
40820,,third_party_site,spring_sale,2024-09-20 05:04:24,false
40821,13443,WEB,trade_in_bonus,2025-09-10 03:26:58,true
40822,,phone ,service_reminder,2025-09-20 18:56:20,false
40823,14417,THIRD_PARTY_SITE,0_apr_event,2025-12-27 12:50:47,true
40824,15094,phone,service_reminder,2024-11-09 09:00:45,true
40825,12078,THIRD_PARTY_SITE,trade_in_bonus,2025-12-12 04:29:14,true
40826,10293,third_party_site,spring_sale,2026-06-30 15:17:24,false
40827,12728,third_party_site ,spring_sale,2025-10-12 21:53:54,true
40828,11593,walk-in,service_reminder,2026-03-09 16:50:57,true
40829,10720,web ,service_reminder,2024-11-13 16:02:54,false
40830,14276,web ,spring_sale,2025-05-19 15:44:28,true
40831,11496,Referal,0_apr_event,2025-05-19 11:08:27,true
40832,13682,web,0_apr_event,2025-06-30 14:29:42,true
40833,11374,walk-in,0_apr_event,2024-12-15 08:12:51,false
40834,13844,third_party_site,trade_in_bonus,2025-10-06 18:55:14,true
40835,15008,web ,spring_sale,2024-12-31 21:43:30,true
40836,13123,third_party_site,spring_sale,2025-10-09 12:25:31,false
40837,14868,web ,service_reminder,2024-11-09 21:51:21,false
40838,12145,web ,spring_sale,2025-05-17 09:48:40,false
40839,11825,third_party_site ,trade_in_bonus,2026-05-20 14:39:43,false
40840,10763,WEB,service_reminder,2025-01-24 05:32:55,true
40841,,third_party_site,spring_sale,2025-10-19 15:10:50,false
40842,14282,web ,0_apr_event,2025-09-13 23:43:33,true
40843,13496,phone,spring_sale,2025-04-23 23:31:48,false
40844,11247,third_party_site ,trade_in_bonus,2026-07-04 20:03:22,true
40845,13841,web,0_apr_event,2025-10-08 00:48:35,false
40846,12295,web ,service_reminder,2024-07-10 19:06:24,false
40847,14829,Referal,trade_in_bonus,2024-11-24 23:44:56,false
40848,10275,walk-in,trade_in_bonus,2025-01-12 03:32:25,true
40849,14260,phone,service_reminder,2025-05-08 17:42:55,false
40850,14988,PHONE,trade_in_bonus,2025-06-30 05:39:21,false
40851,15192,phone,0_apr_event,2026-03-07 01:00:43,true
40852,14832,REFERRAL,trade_in_bonus,2026-06-19 06:45:42,false
40853,14691,web,spring_sale,2025-11-30 08:18:13,true
40854,13306,WALK-IN,0_apr_event,2025-10-20 11:26:12,true
40855,13630,phone,spring_sale,2025-11-30 02:23:58,false
40856,11356,PHONE,trade_in_bonus,2025-01-21 14:09:09,false
40857,12163,walk-in ,0_apr_event,2026-07-01 03:05:18,true
40858,14282,web,spring_sale,2026-03-21 15:45:23,false
40859,12777,phone,0_apr_event,2026-01-16 14:57:52,true
40860,13037,WEB,0_apr_event,2025-08-18 07:23:21,false
40861,12036,WALK-IN,service_reminder,2025-03-14 03:59:45,false
40862,,walk-in,trade_in_bonus,2024-09-26 15:34:41,true
40863,11367,REFERRAL,trade_in_bonus,2026-04-20 20:55:17,true
40864,12058,walk-in,trade_in_bonus,2025-01-18 03:38:26,false
40865,13954,third_party_site,0_apr_event,2026-06-17 05:34:53,false
40866,10054,PHONE,trade_in_bonus,2024-12-13 16:15:47,false
40867,,phone ,0_apr_event,2024-12-24 09:35:52,false
40868,10363,REFERRAL,0_apr_event,2025-04-20 19:05:00,true
40869,14433,walk-in,trade_in_bonus,2025-11-07 11:41:01,false
40870,14273,PHONE,trade_in_bonus,2025-04-14 09:52:25,false
40871,,PHONE,0_apr_event,2024-10-12 06:33:34,false
40872,13118,web,0_apr_event,2026-06-07 04:26:58,false
40873,11114,PHONE,trade_in_bonus,2026-06-15 21:42:31,true
40874,13770,referral,spring_sale,2026-06-28 05:35:07,true
40875,11112,phone,trade_in_bonus,2024-12-02 06:59:01,false
40876,12340,phone,0_apr_event,2024-12-02 11:14:10,false
40877,14464,third_party_site,trade_in_bonus,2024-07-25 03:14:59,false
40878,13602,third_party_site,spring_sale,2024-08-04 07:02:16,true
40879,12727,WALK-IN,spring_sale,2024-09-16 13:33:37,true
40880,11827,third_party_site,0_apr_event,2025-01-06 23:44:06,false
40881,12980,walk-in,service_reminder,2025-12-26 20:25:40,false
40882,12722,WEB,0_apr_event,2025-04-25 10:22:25,false
40883,11385,walk-in,trade_in_bonus,2024-10-09 13:16:40,false
40884,12101,REFERRAL,service_reminder,2025-10-22 04:04:12,true
40885,10466,phone,service_reminder,2024-08-06 23:58:06,true
40886,13544,THIRD_PARTY_SITE,0_apr_event,2025-05-24 00:57:35,false
40887,13149,THIRD_PARTY_SITE,trade_in_bonus,2026-03-26 17:59:08,true
40888,11194,third_party_site,spring_sale,2025-03-20 05:26:54,false
40889,13972,third_party_site ,service_reminder,2025-07-18 21:46:06,true
40890,12011,PHONE,spring_sale,2025-01-06 23:43:06,false
40891,12729,PHONE,0_apr_event,2026-03-28 12:27:21,true
40892,13141,third_party_site ,spring_sale,2025-01-03 03:34:08,true
40893,11378,third_party_site,service_reminder,2025-06-28 18:46:37,true
40894,10752,web,spring_sale,2026-04-03 03:45:45,false
40895,11429,walk-in,spring_sale,2024-07-29 12:45:46,true
40896,13392,third_party_site,0_apr_event,2026-02-10 10:08:11,false
40897,12229,walk-in,trade_in_bonus,2025-01-09 11:08:01,true
40898,11424,phone,service_reminder,2025-07-25 13:55:57,false
40899,14580,walk-in,spring_sale,2025-03-28 08:45:14,true
40900,11909,third_party_site ,trade_in_bonus,2025-03-21 03:04:12,true
40901,13842,third_party_site,0_apr_event,2024-08-05 07:58:40,false
40902,12142,walk-in,spring_sale,2024-11-16 15:39:37,true
40903,14306,phone ,service_reminder,2026-03-04 18:52:57,true
40904,11872,web,trade_in_bonus,2025-08-29 10:17:46,false
40905,13611,Referal,spring_sale,2026-02-24 09:00:50,true
40906,11741,WEB,spring_sale,2026-03-25 10:43:53,false
40907,13669,web ,trade_in_bonus,2025-01-05 11:55:48,true
40908,14047,referral,spring_sale,2025-09-06 18:54:56,false
40909,11367,web,trade_in_bonus,2025-10-05 03:13:46,true
40910,10954,phone ,trade_in_bonus,2024-12-24 23:54:27,false
40911,13247,web,spring_sale,2025-06-30 09:47:39,false
40912,10349,web,service_reminder,2025-09-08 13:13:35,true
40913,10528,walk-in,trade_in_bonus,2024-11-09 22:18:35,true
40914,10148,WEB,service_reminder,2026-02-24 14:56:04,true
40915,14635,third_party_site,0_apr_event,2025-03-12 10:02:28,true
40916,12272,phone,spring_sale,2026-06-10 12:57:48,true
40917,10294,phone,trade_in_bonus,2026-04-28 10:50:47,false
40918,15184,referral ,spring_sale,2024-09-12 11:43:59,true
40919,11677,REFERRAL,trade_in_bonus,2025-08-22 05:03:09,true
40920,10918,PHONE,service_reminder,2025-01-28 01:35:46,true
40921,10559,web ,0_apr_event,2025-11-19 00:07:31,false
40922,13976,walk-in,0_apr_event,2024-10-01 18:52:07,true
40923,12769,WEB,trade_in_bonus,2026-05-04 16:50:59,true
40924,,phone,trade_in_bonus,2025-02-28 01:15:51,true
40925,14805,walk-in ,spring_sale,2024-07-18 12:49:35,false
40926,11651,Referal,service_reminder,2026-03-01 03:51:41,false
40927,14616,WEB,service_reminder,2025-05-07 15:41:40,true
40928,14240,Referal,0_apr_event,2025-01-28 20:20:52,true
40929,10829,third_party_site ,spring_sale,2026-03-21 05:57:05,true
40930,,third_party_site ,spring_sale,2026-02-19 13:55:10,false
40931,13090,phone ,spring_sale,2025-08-02 18:48:23,true
40932,13527,THIRD_PARTY_SITE,spring_sale,2026-05-18 11:26:22,false
40933,10045,WEB,0_apr_event,2025-11-09 03:15:30,false
40934,12956,third_party_site ,service_reminder,2026-04-06 21:55:18,false
40935,10481,web,spring_sale,2025-01-14 23:55:03,true
40936,10018,web,0_apr_event,2026-03-04 11:55:52,true
40937,14486,third_party_site,service_reminder,2025-08-26 05:10:36,true
40938,10919,phone ,spring_sale,2024-11-24 12:11:36,false
40939,10983,THIRD_PARTY_SITE,service_reminder,2025-11-07 13:40:22,false
40940,12903,web ,service_reminder,2025-06-08 19:49:30,true
40941,11307,walk-in ,trade_in_bonus,2025-09-15 18:27:47,false
40942,14407,third_party_site,trade_in_bonus,2024-09-23 08:16:08,true
40943,10029,Referal,spring_sale,2025-06-11 21:02:54,true
40944,13142,REFERRAL,0_apr_event,2024-07-30 07:34:08,false
40945,12420,web ,0_apr_event,2026-06-26 05:29:46,true
40946,13843,web,0_apr_event,2025-11-14 23:15:26,false
40947,12430,referral ,0_apr_event,2026-01-03 23:38:57,true
40948,10418,WEB,spring_sale,2025-05-28 08:13:54,false
40949,12868,Referal,trade_in_bonus,2025-05-02 18:00:13,false
40950,12084,walk-in,trade_in_bonus,2025-05-22 07:20:13,false
40951,15155,web,spring_sale,2024-11-14 21:52:32,true
40952,10465,third_party_site,0_apr_event,2025-03-29 15:06:53,false
40953,13621,WEB,trade_in_bonus,2025-10-26 21:48:11,false
40954,,referral,service_reminder,2025-08-10 03:58:55,true
40955,10105,WALK-IN,0_apr_event,2024-12-28 21:33:49,true
40956,11657,WEB,0_apr_event,2025-09-22 14:57:18,true
40957,11528,walk-in,0_apr_event,2024-11-10 09:02:38,false
40958,14029,referral ,spring_sale,2025-03-15 05:36:50,true
40959,13680,third_party_site,0_apr_event,2025-08-06 23:23:11,false
40960,14536,web,trade_in_bonus,2026-02-20 20:57:28,true
40961,15006,phone,spring_sale,2024-10-12 20:57:46,true
40962,13468,Referal,spring_sale,2025-11-23 06:47:12,true
40963,13136,Referal,0_apr_event,2026-04-30 02:10:53,false
40964,13929,phone ,service_reminder,2025-01-26 14:42:16,false
40965,12711,web ,0_apr_event,2026-05-20 13:17:54,true
40966,10637,REFERRAL,trade_in_bonus,2026-01-02 16:36:44,false
40967,10128,THIRD_PARTY_SITE,service_reminder,2024-10-02 07:27:10,true
40968,,third_party_site ,0_apr_event,2025-01-21 10:13:31,true
40969,14332,walk-in ,0_apr_event,2025-08-25 16:23:12,true
40970,,walk-in,0_apr_event,2025-01-08 22:16:15,true
40971,11001,third_party_site,0_apr_event,2024-08-28 04:51:26,true
40972,11681,third_party_site,0_apr_event,2024-08-19 11:23:08,true
40973,,phone,trade_in_bonus,2024-12-31 16:58:46,true
40974,14435,walk-in,trade_in_bonus,2024-09-15 20:58:25,false
40975,,phone,service_reminder,2024-11-15 14:22:49,false
40976,10534,third_party_site,spring_sale,2026-06-14 06:54:10,false
40977,,phone,service_reminder,2026-02-17 21:59:12,true
40978,13974,referral ,0_apr_event,2026-01-03 21:10:59,false
40979,,phone,0_apr_event,2025-10-06 05:48:10,true
40980,13556,PHONE,0_apr_event,2025-12-12 22:15:03,true
40981,15192,referral ,service_reminder,2025-04-08 17:15:32,false
40982,12577,third_party_site,trade_in_bonus,2026-03-26 01:37:59,false
40983,13351,WALK-IN,service_reminder,2025-01-11 03:21:44,true
40984,12167,walk-in,spring_sale,2024-09-15 23:30:48,true
40985,15200,third_party_site,spring_sale,2026-06-25 17:55:20,false
40986,12631,web ,spring_sale,2026-05-04 17:31:05,true
40987,10173,phone,trade_in_bonus,2025-01-19 13:01:33,true
40988,14154,phone,spring_sale,2025-09-20 20:55:29,false
40989,,referral,spring_sale,2025-05-10 12:26:20,false
40990,11312,REFERRAL,trade_in_bonus,2025-02-08 23:20:44,false
40991,13617,REFERRAL,service_reminder,2026-03-11 10:07:36,true
40992,10552,walk-in,0_apr_event,2025-04-19 06:27:40,true
40993,11544,Referal,spring_sale,2025-03-07 16:33:35,false
40994,11171,phone,spring_sale,2024-12-30 12:07:07,true
40995,12351,phone,trade_in_bonus,2025-10-05 22:10:02,true
40996,12092,phone,trade_in_bonus,2025-07-24 19:17:41,false
40997,12299,referral ,service_reminder,2026-05-12 02:25:08,false
40998,11590,web,service_reminder,2026-06-28 11:59:36,false
40999,13314,PHONE,service_reminder,2024-12-23 07:08:25,true
41000,,third_party_site ,trade_in_bonus,2025-09-14 19:49:26,true
41001,,referral ,service_reminder,2025-03-06 14:21:27,true
41002,13552,web,0_apr_event,2025-04-27 13:35:45,true
41003,15086,WEB,0_apr_event,2024-07-15 08:59:41,false
41004,11513,THIRD_PARTY_SITE,service_reminder,2025-04-16 14:39:46,true
41005,12149,phone,service_reminder,2026-03-25 15:00:12,true
41006,13555,walk-in,0_apr_event,2025-09-29 08:03:03,true
41007,14230,WEB,service_reminder,2025-07-09 17:14:22,true
41008,14829,walk-in,0_apr_event,2024-08-27 18:48:31,false
41009,,walk-in,trade_in_bonus,2026-06-30 12:58:42,false
41010,10663,phone ,service_reminder,2025-05-06 03:39:38,false
41011,11515,PHONE,service_reminder,2025-07-17 08:45:26,true
41012,11916,PHONE,trade_in_bonus,2025-03-29 01:42:42,false
41013,14575,web,0_apr_event,2024-12-27 13:01:58,false
41014,14749,walk-in ,trade_in_bonus,2026-02-22 11:43:48,true
41015,10724,walk-in,service_reminder,2025-11-19 05:10:18,true
41016,11954,walk-in ,spring_sale,2025-11-04 12:15:45,false
41017,13728,phone,trade_in_bonus,2025-02-01 00:10:32,false
41018,10118,PHONE,service_reminder,2025-11-12 00:23:54,false
41019,10582,web ,spring_sale,2025-07-18 01:25:40,true
41020,13420,phone,trade_in_bonus,2025-02-21 14:38:06,true
41021,15192,walk-in ,trade_in_bonus,2025-07-22 21:00:04,true
41022,11272,walk-in,spring_sale,2026-06-15 20:53:41,false
41023,12854,walk-in ,trade_in_bonus,2026-01-20 00:12:10,false
41024,11218,WALK-IN,spring_sale,2026-06-10 11:15:15,false
41025,12462,third_party_site,spring_sale,2025-10-16 11:31:38,true
41026,11305,walk-in,service_reminder,2025-02-20 21:36:23,false
41027,10529,third_party_site ,service_reminder,2026-06-28 08:13:19,false
41028,,web ,spring_sale,2025-03-15 07:59:02,true
41029,10008,referral ,service_reminder,2025-10-08 10:08:21,true
41030,11299,WEB,service_reminder,2026-02-06 21:19:17,true
41031,13658,referral ,service_reminder,2025-10-12 02:21:00,true
41032,13676,third_party_site,spring_sale,2024-12-24 05:16:36,false
41033,11065,phone,service_reminder,2025-03-03 17:10:22,true
41034,11543,third_party_site ,spring_sale,2026-02-24 11:32:23,true
41035,14662,third_party_site,service_reminder,2026-04-03 02:51:32,false
41036,12391,web,0_apr_event,2026-05-06 03:12:28,true
41037,13402,PHONE,trade_in_bonus,2024-11-23 22:49:02,false
41038,13044,phone,0_apr_event,2025-01-08 16:42:07,false
41039,13948,phone,service_reminder,2025-02-11 12:26:22,false
41040,14993,referral ,trade_in_bonus,2026-01-06 07:00:01,false
41041,14203,walk-in,0_apr_event,2025-03-29 00:24:15,false
41042,14634,WALK-IN,service_reminder,2025-09-28 00:15:59,true
41043,12201,referral ,spring_sale,2026-02-24 23:03:44,true
41044,13195,phone,trade_in_bonus,2025-12-07 12:57:10,true
41045,14236,walk-in ,spring_sale,2026-03-13 00:10:38,false
41046,10028,walk-in,service_reminder,2025-01-15 14:28:03,true
41047,14826,referral,trade_in_bonus,2024-09-25 17:20:56,true
41048,14022,referral,trade_in_bonus,2025-02-03 13:04:06,false
41049,14497,web,0_apr_event,2026-04-26 09:49:23,false
41050,10125,third_party_site,spring_sale,2024-09-07 00:49:32,false
41051,10026,PHONE,trade_in_bonus,2026-02-11 01:05:16,true
41052,15100,referral,trade_in_bonus,2024-12-24 04:28:13,false
41053,14818,REFERRAL,0_apr_event,2025-11-18 09:30:48,true
41054,13306,Referal,0_apr_event,2025-10-09 20:23:56,false
41055,12469,third_party_site,trade_in_bonus,2026-04-22 20:28:02,true
41056,10089,phone,0_apr_event,2025-05-30 05:29:11,false
41057,12764,Referal,trade_in_bonus,2024-10-23 04:15:18,false
41058,14688,phone,spring_sale,2025-09-25 01:30:42,false
41059,10954,phone,0_apr_event,2024-10-09 16:03:27,true
41060,13609,phone,spring_sale,2025-12-25 20:31:23,true
41061,13069,phone,spring_sale,2025-04-28 13:01:28,true
41062,11886,phone,0_apr_event,2026-03-27 08:57:04,false
41063,12966,Referal,spring_sale,2025-05-28 21:35:54,false
41064,12199,walk-in,spring_sale,2024-09-05 15:27:48,false
41065,14300,THIRD_PARTY_SITE,0_apr_event,2025-09-16 22:45:03,false
41066,13090,web,service_reminder,2024-09-02 11:47:49,false
41067,10297,referral,0_apr_event,2024-12-18 00:57:21,true
41068,11828,Referal,0_apr_event,2025-08-28 18:57:47,false
41069,13198,WEB,service_reminder,2025-10-16 00:09:15,true
41070,11296,THIRD_PARTY_SITE,spring_sale,2025-07-24 17:51:10,false
41071,10575,walk-in,trade_in_bonus,2024-10-19 00:36:35,false
41072,12651,Referal,spring_sale,2024-12-12 08:34:02,true
41073,12807,phone,service_reminder,2024-10-11 03:05:48,true
41074,10471,PHONE,service_reminder,2025-09-17 19:11:36,false
41075,14317,walk-in,spring_sale,2025-05-08 15:08:58,false
41076,10431,referral,trade_in_bonus,2026-01-20 00:11:55,false
41077,13959,phone,0_apr_event,2024-07-19 04:26:24,true
41078,11087,Referal,service_reminder,2024-08-29 23:36:23,true
41079,14828,phone,0_apr_event,2026-04-12 05:05:44,false
41080,14773,WEB,spring_sale,2025-08-28 12:47:26,false
41081,10196,walk-in ,0_apr_event,2025-08-07 05:23:03,true
41082,14329,walk-in,service_reminder,2024-09-17 07:01:15,false
41083,10992,walk-in,service_reminder,2025-10-28 07:35:07,false
41084,14473,third_party_site,service_reminder,2026-05-15 20:24:58,true
41085,13924,third_party_site,trade_in_bonus,2026-05-02 09:09:12,true
41086,12434,WEB,0_apr_event,2026-04-09 05:24:02,true
41087,15106,referral,0_apr_event,2025-11-10 07:17:55,false
41088,12285,walk-in,spring_sale,2026-03-11 17:50:24,false
41089,12459,referral ,trade_in_bonus,2026-04-16 09:34:08,false
41090,10523,web ,0_apr_event,2024-12-18 00:01:10,false
41091,11337,third_party_site,0_apr_event,2026-05-18 02:14:30,true
41092,10741,THIRD_PARTY_SITE,spring_sale,2026-04-01 20:22:34,false
41093,10060,walk-in,trade_in_bonus,2025-10-30 16:24:31,true
41094,13391,third_party_site,spring_sale,2025-12-15 14:00:07,false
41095,13935,phone,service_reminder,2025-06-16 09:04:15,false
41096,,WALK-IN,trade_in_bonus,2025-03-05 06:18:55,false
41097,13702,third_party_site,0_apr_event,2024-08-10 05:45:22,false
41098,10754,phone,spring_sale,2024-10-08 18:34:04,false
41099,13330,phone,spring_sale,2026-05-29 10:33:12,false
41100,11856,third_party_site,trade_in_bonus,2024-08-25 08:41:46,true
41101,11622,walk-in,trade_in_bonus,2025-01-25 14:34:55,false
41102,15038,third_party_site,0_apr_event,2024-07-18 02:52:55,true
41103,13297,phone ,0_apr_event,2025-11-02 15:07:09,false
41104,12563,walk-in,0_apr_event,2024-12-11 12:14:34,false
41105,12036,referral ,0_apr_event,2024-08-06 17:18:46,true
41106,13810,PHONE,spring_sale,2024-12-22 14:55:31,true
41107,11447,THIRD_PARTY_SITE,0_apr_event,2026-06-22 17:19:38,true
41108,10194,THIRD_PARTY_SITE,spring_sale,2026-06-17 13:43:47,false
41109,13157,referral,0_apr_event,2024-08-22 04:07:11,false
41110,13493,third_party_site,spring_sale,2025-05-01 09:03:22,true
41111,14925,WALK-IN,trade_in_bonus,2026-05-29 13:51:27,true
41112,12590,walk-in ,spring_sale,2024-07-09 13:33:18,false
41113,11007,Referal,0_apr_event,2025-05-15 11:21:37,false
41114,11192,phone,service_reminder,2026-03-23 14:18:27,true
41115,11430,phone,trade_in_bonus,2025-05-09 18:56:56,true
41116,12693,phone ,trade_in_bonus,2026-03-23 15:08:46,true
41117,12194,referral ,service_reminder,2025-11-28 12:32:55,false
41118,10688,PHONE,0_apr_event,2026-02-06 03:51:40,true
41119,12305,web,trade_in_bonus,2024-07-28 13:56:28,true
41120,10517,PHONE,trade_in_bonus,2026-06-12 19:58:04,false
41121,11152,walk-in ,service_reminder,2026-06-07 12:13:04,false
41122,12966,Referal,spring_sale,2025-01-05 21:59:55,true
41123,10505,walk-in ,service_reminder,2024-11-07 03:20:39,false
41124,13569,referral ,spring_sale,2025-11-09 07:01:13,true
41125,14203,THIRD_PARTY_SITE,spring_sale,2025-07-18 03:05:42,false
41126,12736,walk-in ,0_apr_event,2025-07-20 21:03:02,true
41127,13521,walk-in,spring_sale,2026-05-20 06:53:56,false
41128,14188,WEB,0_apr_event,2025-10-13 16:17:25,false
41129,10598,walk-in ,spring_sale,2024-07-16 07:36:46,false
41130,15067,web ,spring_sale,2025-03-06 12:35:55,false
41131,14389,walk-in ,spring_sale,2025-09-02 12:17:25,false
41132,12583,Referal,0_apr_event,2025-11-01 03:24:49,true
41133,13290,third_party_site,service_reminder,2025-11-01 23:14:01,true
41134,12858,third_party_site,trade_in_bonus,2025-08-26 11:49:10,false
41135,11953,WEB,spring_sale,2025-10-22 12:48:43,false
41136,13102,REFERRAL,0_apr_event,2025-03-08 05:32:58,false
41137,11047,third_party_site,0_apr_event,2024-10-02 05:11:01,false
41138,10502,THIRD_PARTY_SITE,trade_in_bonus,2026-01-10 14:02:59,true
41139,10392,phone,trade_in_bonus,2024-12-15 22:32:17,true
41140,12804,walk-in,spring_sale,2026-05-24 05:34:39,true
41141,15194,WALK-IN,trade_in_bonus,2024-07-22 07:25:43,false
41142,12711,referral ,0_apr_event,2025-01-04 00:29:08,false
41143,14137,Referal,0_apr_event,2025-07-17 05:52:23,false
41144,13626,THIRD_PARTY_SITE,trade_in_bonus,2026-06-08 17:29:29,true
41145,12370,walk-in,spring_sale,2025-06-10 18:44:10,false
41146,14420,third_party_site ,service_reminder,2025-07-15 11:59:49,false
41147,11531,third_party_site,0_apr_event,2025-07-13 02:53:23,false
41148,14176,walk-in,trade_in_bonus,2025-06-15 07:05:02,true
41149,10584,third_party_site,0_apr_event,2025-10-31 02:14:21,false
41150,10146,phone ,0_apr_event,2024-11-07 04:44:09,false
41151,12617,phone,spring_sale,2024-07-13 03:23:47,true
41152,13666,web,0_apr_event,2024-09-27 01:14:46,false
41153,10438,third_party_site,trade_in_bonus,2025-06-15 02:21:29,true
41154,11040,web ,service_reminder,2025-03-28 04:45:05,true
41155,12356,walk-in,service_reminder,2024-07-11 11:57:53,false
41156,12060,phone,trade_in_bonus,2026-03-23 16:53:47,true
41157,,referral ,0_apr_event,2024-12-15 17:39:24,true
41158,11930,web,spring_sale,2025-09-07 09:27:39,true
41159,11482,WEB,service_reminder,2025-04-06 01:48:00,false
41160,15001,web,0_apr_event,2024-11-24 17:43:32,true
41161,10677,phone,service_reminder,2025-09-09 21:37:38,false
41162,10240,PHONE,0_apr_event,2026-05-21 13:13:17,true
41163,13444,REFERRAL,spring_sale,2025-10-07 21:22:54,true
41164,11580,web,spring_sale,2025-01-11 09:22:28,false
41165,14300,WALK-IN,spring_sale,2024-09-20 08:54:25,false
41166,14660,web,service_reminder,2026-01-14 21:37:28,false
41167,13140,phone ,trade_in_bonus,2025-12-19 03:25:11,true
41168,10199,REFERRAL,trade_in_bonus,2025-05-14 15:37:19,true
41169,11150,WALK-IN,0_apr_event,2025-04-14 10:41:54,false
41170,12066,Referal,spring_sale,2024-07-17 09:09:56,true
41171,13224,web,service_reminder,2025-06-09 14:11:35,true
41172,13713,THIRD_PARTY_SITE,spring_sale,2025-04-04 23:46:28,false
41173,10966,web,service_reminder,2024-12-23 03:35:01,true
41174,10209,third_party_site ,service_reminder,2025-06-12 04:46:17,true
41175,10779,phone,0_apr_event,2025-04-10 21:59:50,false
